name,year,class,team,framing
"Ukegawa, Robyn",2015,Fr,Bryant,-0.021
"Ukegawa, Robyn",2016,So,Bryant,-0.021
"Ukegawa, Robyn",2017,Jr,Bryant,-0.021
"Ullman, Nicole",2016,So,Coppin St.,0.091
"Ullman, Nicole",2017,Jr,Coppin St.,0.091
"Unzicker, Madison",2015,Fr,Nebraska,0.013
"Unzicker, Madison",2016,So,Nebraska,0.013
"Unzicker, Madison",2017,Jr,Nebraska,0.013
"Urness, Austen",2014,Fr,Nebraska,0.056
"Urness, Austen",2015,So,Nebraska,0.056
"Urness, Austen",2016,So,Nebraska,0.056
"Urness, Austen",2017,Jr,Nebraska,0.056
"Utecht, April",2016,Fr,Oregon,0.009
"Utecht, April",2017,So,Oregon,0.009
"Uyesaka, Kai",2016,N/A,Drexel,0.045
"Uyesaka, Kai",2017,So,Drexel,0.045
"Vadeboncouer, Allie",2014,Sr,Southern Ill.,-0.018
"Valle, Jen",2016,N/A,North Florida,-0.076
"Valle, Jen",2017,Sr,North Florida,-0.076
"VanDerveer, Alyssa",2015,Fr,Penn St.,-0.011
"VanDerveer, Alyssa",2016,So,Penn St.,-0.011
"VanDerveer, Alyssa",2017,Jr,South Carolina,0.073
"Vander Ven, Rachel",2014,So,UMES,0.036
"Van Horn, Candice",2014,Jr,Coppin St.,0.014
"Van Horn, Candice",2015,Sr,Coppin St.,0.014
"Vannoy, Brooke",2016,Fr,Houston,-0.013
"Vannoy, Brooke",2017,So,Houston,-0.013
"Van Schaik, Sarah",2016,Fr,Ole Miss,-0.041
"Van Schaik, Sarah",2017,So,Ole Miss,-0.041
"VanSickle, Makenzie",2017,Jr,Idaho St.,0.010
"Varriano, Anna",2014,Fr,UNI,0.123
"Varriano, Anna",2015,So,UNI,0.123
"Varriano, Anna",2016,Jr,UNI,0.123
"Varriano, Anna",2017,Sr,UNI,0.123
"Vazquez, Jenn",2014,Fr,Manhattan,-0.055
"Vazquez, Jenn",2015,So,Manhattan,-0.055
"Vazquez, Jenn",2016,Jr,Manhattan,-0.055
"Vazquez, Jenn",2017,Sr,Manhattan,-0.055
"Vazquez, Kasi",2014,Sr,Dayton,0.003
"Vergona, Ally",2015,So,Fordham,0.041
"Vergona, Ally",2016,Jr,Fordham,0.041
"Vergona, Ally",2017,Sr,Fordham,0.041
"Vergona, Ally",2014,Fr,UNCG,-0.053
"Verrastro, Georgia",2017,Fr,Saint Peter's,-0.115
"Vesper, Hannah",2014,So,Alcorn,-0.089
"Vesper, Hannah",2015,Jr,Alcorn,-0.089
"Vesper, Hannah",2016,Sr,Alcorn,-0.089
"Villafranco, Veronica",2016,Fr,Nicholls St.,0.002
"Villafranco, Veronica",2017,So,Nicholls St.,0.002
"Vitale, Kara",2016,Fr,Detroit Mercy,-0.015
"Vitale, Kara",2017,So,Detroit Mercy,-0.015
"Volle, K.",2014,N/A,UMKC,0.025
"Volle, K.",2015,Fr,UMKC,0.025
"Volle, Kelsey",2016,Jr,UMKC,0.025
"Volle, Kelsey",2017,Sr,UMKC,0.025
"Volz, Megan",2014,Jr,Siena,0.047
"Vonhagel, Madison",2015,Fr,Houston Baptist,0.078
"Voss, Caitlin",2014,Sr,UC Davis,-0.073
"Wade, Bryana",2014,So,North Texas,-0.021
"Wade, Bryana",2015,Jr,North Texas,-0.021
"Wade, Bryana",2016,Sr,North Texas,-0.021
"Wagner, Taylor",2014,Fr,Eastern Mich.,-0.044
"Wagner, Taylor",2015,So,Eastern Mich.,-0.044
"Wagner, Taylor",2016,Jr,Eastern Mich.,-0.044
"Wagner, Taylor",2017,Sr,Eastern Mich.,-0.044
"Waite, Lauren",2014,Jr,St. Bonaventure,-0.064
"Waite, Lauren",2015,Sr,St. Bonaventure,-0.064
"Walker, Dani",2015,Fr,Montana,0.036
"Walker, Dani",2016,So,Montana,0.036
"Walker, Dani",2017,Jr,Montana,0.036
"Wallace, Brittany",2015,N/A,Hartford,-0.018
"Wallace, Brittany",2016,So,Hartford,-0.018
"Wallace, Brittany",2017,Jr,Hartford,-0.018
"Wallace, Carlee",2015,Fr,Auburn,-0.013
"Wallace, Carlee",2016,So,Auburn,-0.013
"Wallace, Carlee",2017,Jr,Auburn,-0.013
"Wallace, Deerika",2016,Fr,N.C. Central,-0.023
"Wallace, Deerika",2017,Fr,N.C. Central,-0.023
"Walsh, Keeley",2016,Fr,Princeton,-0.050
"Walsh, Keeley",2017,So,Princeton,-0.050
"Walters, Ashley",2015,Fr,Texas A&M,0.116
"Walters, Ashley",2016,So,Texas A&M,0.116
"Walters, Ashley",2017,Jr,Texas A&M,0.116
"Waltrip, Shelby",2014,Sr,Incarnate Word,0.052
"Wambold, Julie",2014,Jr,Syracuse,-0.049
"Wambold, Julie",2015,Sr,Syracuse,-0.049
"Warnken, Dani",2015,N/A,Sacred Heart,0.020
"Warnken, Dani",2016,So,Sacred Heart,0.020
"Warnken, Dani",2017,Jr,Sacred Heart,0.020
"Warnock, Sarah",2014,Jr,Appalachian St.,-0.092
"Warnock, Sarah",2015,Sr,Appalachian St.,-0.092
"Warren, Erika",2014,So,Kent St.,0.024
"Warren, Erika",2015,Jr,Kent St.,0.024
"Warren, Erika",2016,Sr,Kent St.,0.024
"Wartner, Kayla",2014,Jr,Hawaii,-0.018
"Wartner, Kayla",2015,Sr,Hawaii,-0.018
"Washington, Vanessa",2015,Fr,Delaware St.,-0.029
"Washington, Vanessa",2016,So,Delaware St.,-0.029
"Washington, Vanessa",2017,Jr,Delaware St.,-0.029
"Watson, Jasmine",2014,Sr,Syracuse,-0.027
"Weavers, Hailey",2014,Fr,Saint Louis,-0.027
"Weavers, Hailey",2015,So,Saint Louis,-0.027
"Weavers, Hailey",2016,Jr,Saint Louis,-0.027
"Weavers, Hailey",2017,Sr,Saint Louis,-0.027
"Webb, Holly",2014,Sr,Houston Baptist,0.035
"Weber, Destiny",2017,Fr,Penn St.,-0.010
"Webster, Kelsie",2014,Sr,Utah St.,-0.061
"Weimer, Katie",2017,So,Tennessee,0.109
"Weir, Makenna",2014,So,Boise St.,0.025
"Weir, Makenna",2015,Jr,Boise St.,0.025
"Weisenbach, Camille",2014,Fr,Yale,0.031
"Weisenbach, Camille",2015,So,Yale,0.031
"Weisenbach, Camille",2016,Jr,Yale,0.031
"Weisenbach, Camille",2017,Sr,Yale,0.031
"Welborn, Susan",2014,Fr,Texas Tech,-0.024
"Welborn, Susan",2015,So,Texas Tech,-0.024
"Welborn, Susan",2016,Jr,Texas Tech,-0.024
"Welborn, Susan",2017,Sr,Texas Tech,-0.024
"Wells, Sydnee",2017,Fr,George Mason,0.051
"Wensel, Maddie",2016,Fr,Lafayette,-0.071
"Wensel, Maddie",2017,So,Lafayette,-0.071
"Werth, Amanda",2014,Jr,Niagara,-0.018
"Werth, Amanda",2015,Sr,Niagara,-0.018
"West, Austyn",2014,So,Auburn,-0.019
"Westbrooks, Ashley",2017,Fr,Winthrop,-0.088
"Westerman,",2014,N/A,Grambling,0.027
"Westerman,",2015,Fr,Grambling,0.027
"Westerman,",2016,So,Grambling,0.027
"Wetzel, Emily",2016,Fr,Ill.-Chicago,-0.030
"Wetzel, Emily",2017,So,Ill.-Chicago,-0.030
"Whaley, Sara Jo",2016,Fr,UMES,0.048
"Whaley, Sara Jo",2017,So,UMES,0.048
"Wheaton, Janell",2015,Fr,Florida,0.276
"Wheaton, Janell",2016,So,Florida,0.276
"Wheaton, Janell",2017,Jr,Florida,0.276
"Whidden, Cassidy",2014,Jr,Notre Dame,0.006
"Whidden, Cassidy",2015,Sr,Notre Dame,0.006
"Whispel, Rylee",2015,Fr,Miami (OH),-0.033
"Whispel, Rylee",2016,So,Miami (OH),-0.033
"Whispel, Rylee",2017,Jr,Miami (OH),-0.033
"Whitecavage, Meghan",2017,Fr,UNCW,0.040
"White, Pami",2016,Fr,Colgate,-0.012
"White, Pami",2017,So,Colgate,-0.012
"White, Rachel",2014,Sr,Savannah St.,-0.149
"Whittington, Carlie",2015,Fr,Southeastern La.,-0.029
"Whittington, Carlie",2016,So,Southeastern La.,-0.029
"Whittington, Carlie",2017,Jr,Southeastern La.,-0.029
"Wilburn, Lacy",2017,Fr,Mississippi Val.,-0.028
"Wilen, Madelaine",2014,So,Fairleigh Dickinson,0.013
"Wilen, Madelaine",2015,Jr,Fairleigh Dickinson,0.013
"Wilen, Madelaine",2016,Sr,Fairleigh Dickinson,0.013
"Wilkens, Kaitlyn",2014,Fr,St. John's (NY),-0.058
"Wilkens, Kaitlyn",2015,So,St. John's (NY),-0.058
"Wilkens, Kaitlyn",2016,Jr,St. John's (NY),-0.058
"Wilkens, Kaitlyn",2017,Sr,St. John's (NY),-0.058
"Wilkins, Margaret",2014,Sr,Hampton,0.023
"Williams, Eliazbeth",2014,Sr,Gardner-Webb,-0.074
"Williams, Hannah",2017,Fr,Southern Utah,-0.005
"Williams, Shea",2014,Sr,Cal Poly,-0.053
"Willis, Jasmine",2016,Fr,Ill.-Chicago,-0.075
"Willis, Jasmine",2017,So,Ill.-Chicago,-0.075
"Willis, Tonje",2015,N/A,Alabama A&M,0.003
"Willis, Tonje",2016,Fr,Alabama A&M,0.003
"Willis, Tonje",2017,So,Alabama A&M,0.003
"Willmon, Lindsey",2016,Jr,Fresno St.,-0.006
"Willmon, Lindsey",2017,Sr,Fresno St.,-0.006
"Willmon, Lindsey",2014,Fr,Hawaii,-0.034
"Willmon, Lindsey",2015,So,Hawaii,-0.034
"Wilmert, Lauren",2017,Fr,New Mexico,-0.015
"Wilson, Cyndi",2014,So,Saint Joseph's,-0.035
"Wilson, Cyndi",2015,Jr,Saint Joseph's,-0.035
"Wilson, Cyndi",2016,Sr,Saint Joseph's,-0.035
"Wilson, Deven",2014,So,UT Martin,-0.040
"Wince, Ashton",2014,Fr,Massachusetts,-0.018
"Wince, Ashton",2015,So,Massachusetts,-0.018
"Wince, Ashton",2016,Jr,Massachusetts,-0.018
"Wince, Ashton",2017,Sr,Massachusetts,-0.018
"Winckler, Emily",2015,Fr,South Dakota,0.049
"Winckler, Emily",2016,So,South Dakota,0.049
"Winckler, Emily",2017,Jr,South Dakota,0.049
"Winton, Taylor",2014,Sr,Marshall,0.127
"Wiseman, Karah",2017,Fr,CSU Bakersfield,0.034
"Wissinger, Danielle",2014,Fr,Delaware,-0.171
"Wissinger, Danielle",2015,So,Delaware,-0.171
"Wissinger, Danielle",2016,Jr,Delaware,-0.171
"Withee, Maddie",2014,Fr,Tulsa,0.020
"Withee, Maddie",2015,So,Tulsa,0.020
"Withee, Maddie",2016,Jr,Tulsa,0.020
"Withee, Maddie",2017,Sr,Tulsa,0.020
"Witthus, Kindra",2014,Fr,Saint Francis (PA),0.033
"Witthus, Kindra",2015,So,Saint Francis (PA),0.033
"Witthus, Kindra",2016,Jr,Saint Francis (PA),0.033
"Witthus, Kindra",2017,Sr,Saint Francis (PA),0.033
"Wodach, Lea",2015,Fr,Oklahoma,0.056
"Wodach, Lea",2016,So,Oklahoma,0.056
"Wodach, Lea",2017,Jr,Oklahoma,0.056
"Woodard, Mckenzie",2016,Fr,Florida A&M,0.021
"Woodard, Mckenzie",2017,So,Florida A&M,0.021
"Woodard, Mel",2014,Fr,Cleveland St.,0.015
"Woodard, Mel",2015,Fr,Cleveland St.,0.015
"Woodard, Mel",2016,So,Cleveland St.,0.015
"Woodard, Mel",2017,Jr,Cleveland St.,0.015
"Wood, Cortney",2014,Sr,Drake,-0.020
"Woo, Emma",2014,Sr,Rutgers,-0.104
"Woollard, Alaynie",2015,Fr,Northern Ill.,0.032
"Woollard, Alaynie",2016,So,Northern Ill.,0.032
"Woollard, Alaynie",2017,Jr,Northern Ill.,0.032
"Workman, Kiana",2016,Fr,Texas Tech,-0.021
"Workman, Kiana",2017,So,Texas Tech,-0.021
"Wright, Carolyn",2015,Fr,Lehigh,0.099
"Wright, Carolyn",2016,So,Lehigh,0.099
"Wright, Carolyn",2017,Jr,Lehigh,0.099
"Wright, Reagan",2017,Fr,UT Arlington,-0.023
"Wynne, Abby",2014,Jr,East Carolina,-0.098
"Wynne, Abby",2015,Sr,East Carolina,-0.098
"Wynn, Meghan",2014,Fr,Hartford,0.044
"Wynn, Meghan",2015,So,Hartford,0.044
"Wynn, Meghan",2016,Jr,Hartford,0.044
"Wynn, Meghan",2017,Sr,Hartford,0.044
"Wysocki, Kealia",2017,Fr,Bradley,0.035
"Yanez, Aleesa",2014,So,Alabama St.,0.024
"Yanez, Aleesa",2015,Jr,Alabama St.,0.024
"Yanez, Aleesa",2016,Sr,Alabama St.,0.024
"Yoffee, Alexandra",2016,Fr,Rutgers,-0.052
"Yoffee, Alexandra",2017,So,Rutgers,-0.052
"Young, Alicia",2017,Fr,North Dakota,-0.042
"Young, Cheyanna",2014,So,Bucknell,0.005
"Young, Cheyanna",2015,Jr,Bucknell,0.005
"Young, Makenna",2016,Fr,Cal Poly,0.050
"Young, Makenna",2017,So,Cal Poly,0.050
"Young, Savannah",2015,Fr,Holy Cross,0.026
"Young, Savannah",2016,So,Holy Cross,0.026
"Young, Savannah",2017,Jr,Holy Cross,0.026
"Yule, Alexandra",2016,Fr,Columbia,-0.119
"Yule, Alexandra",2017,So,Columbia,-0.119
"Yzaguirre, Taylor",2014,Fr,Cal Poly,0.031
"Yzaguirre, Taylor",2015,So,Cal Poly,0.031
"Zahka, Alyssa",2014,Sr,Marist,-0.019
"Zamora, Victoria",2015,Fr,LIU Brooklyn,-0.056
"Zamora, Victoria",2016,So,LIU Brooklyn,-0.056
"Zamora, Victoria",2017,Jr,LIU Brooklyn,-0.056
"Zeremenko, Giorgiana",2015,Fr,Pittsburgh,-0.009
"Zeremenko, Giorgiana",2016,So,Pittsburgh,-0.009
"Zeremenko, Giorgiana",2017,Jr,Pittsburgh,-0.009
"Zgrabik, Chelsea",2014,Sr,FGCU,-0.084
"Ziarnowski, Rachel",2014,Fr,Niagara,0.000
"Ziarnowski, Rachel",2015,So,Niagara,0.000
"Zierke, Kaylyn",2016,Jr,Saint Joseph's,0.112
"Zierke, Kaylyn",2017,Sr,Saint Joseph's,0.112
"Zierke, Kaylyn",2014,Fr,Temple,0.006
"Ziese, Courtney",2014,So,Georgia Tech,-0.055
"Ziese, Courtney",2015,Jr,Georgia Tech,-0.055
"Ziese, Courtney",2016,Sr,Georgia Tech,-0.055
"Zito, Carissa",2014,So,Lehigh,-0.020
"Zito, Carissa",2015,Jr,Lehigh,-0.020
"Zito, Carissa",2016,Sr,Lehigh,-0.020
" Hill, Kendsey",2016,Jr,Grand Canyon,0.120
" Hill, Kendsey",2017,Sr,Grand Canyon,0.120
